time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2025-04-16 12:00:00,17.8,11.6,67,0,0,330,12.6,24,1005.9,60,4
2025-04-16 13:00:00,19,11.8,63,0,0,320,14,27,1005.6,59,4
2025-04-16 14:00:00,20.1,11.8,59,0,0,300,13.3,28,1005.8,56,4
2025-04-16 15:00:00,19,12,64,0,0,310,15.5,36,1006.5,31,4
2025-04-16 16:00:00,16.9,10.3,65,0,0,300,24.5,41,1007.2,19,4
2025-04-16 17:00:00,16,9,63,0,0,290,21.2,37,1008,4,4
2025-04-16 18:00:00,14.7,8.2,65,0,0,310,18.4,32,1009.1,0,4
2025-04-16 19:00:00,13.8,7.6,66,0,0,310,18.4,34,1009.2,0,4
2025-04-16 20:00:00,13.1,6.9,66,0,0,310,16.2,32,1009.3,0,4
2025-04-16 21:00:00,12.4,6.7,68,0,0,310,18,35,1009.7,0,4
2025-04-16 22:00:00,12.2,6.9,70,0,0,300,13.7,23,1009.7,0,4
2025-04-16 23:00:00,12.1,7.6,74,0,,300,10.8,22.2,1009.8,0,7
2025-04-17 00:00:00,11.7,7.2,74,0,,320,12.2,22.2,1010,0,7
2025-04-17 01:00:00,11.1,6,71,0,,310,13.3,22.2,1009.1,0,7
2025-04-17 02:00:00,10.8,5.5,70,0,,310,12.2,22.2,1008.9,0,7
2025-04-17 03:00:00,10.5,5.5,71,0,,310,11.5,22.2,1008.6,0,7
2025-04-17 04:00:00,10.4,5.8,73,0,,320,9.4,20.4,1008.8,0,7
2025-04-17 05:00:00,10.1,6.4,78,0,,320,11.2,20.4,1008.1,0,7
2025-04-17 06:00:00,9,8.1,94,0,,340,11.9,20.4,1008.2,0,4
2025-04-17 07:00:00,8.9,8.3,96,0,,340,11.2,18.5,1008.2,0,4
2025-04-17 08:00:00,8.8,8.2,96,0,,330,11.2,20.4,1008.3,0,4
2025-04-17 09:00:00,8.5,7.7,95,0.1,,340,13,22.2,1007.7,0,4
2025-04-17 10:00:00,8.7,7.8,94,0,,330,11.2,24.1,1008.2,0,4
2025-04-17 11:00:00,8.7,7.8,94,0,,330,13.3,25.9,1008.4,0,4
2025-04-17 12:00:00,9,8.1,94,0.1,,330,14.4,27.8,1008.1,0,7
2025-04-17 13:00:00,10,8.8,92,0,,340,15.5,27.8,1007.8,0,4
2025-04-17 14:00:00,10.2,8,86,0,,350,15.8,27.8,1007.9,0,3
2025-04-17 15:00:00,10.3,7.7,84,0,,340,13.7,27.8,1008,0,4
2025-04-17 16:00:00,10.4,7.5,82,0,,340,14.4,27.8,1008.1,0,4
2025-04-17 17:00:00,10.2,7.6,84,0,0,330,13.3,26,1008.7,0,3
2025-04-17 18:00:00,10.3,7,80,0,0,320,14,23,1008.7,0,7
2025-04-17 19:00:00,10.5,6.8,78,0,0,320,11.5,24,1009.3,0,7
2025-04-17 20:00:00,9.7,7.3,85,0.8,0,310,7.9,18,1009.7,0,7
2025-04-17 21:00:00,8.9,7.5,91,1.9,0,240,9.4,20,1011.4,0,8
2025-04-17 22:00:00,8.6,7.2,91,2.4,0,300,13.3,28,1011.1,0,7
2025-04-17 23:00:00,8.7,7.5,92,0,0,280,7.9,18,1012,0,7
2025-04-18 00:00:00,8.6,7.8,95,0.1,0,260,8.3,17,1012.3,0,7
2025-04-18 01:00:00,8.6,7.2,91,0,0,290,7.6,16,1012.6,0,8
2025-04-18 02:00:00,8.5,6.6,88,0,0,290,8.6,16,1012.5,0,3
2025-04-18 03:00:00,8.4,6.4,87,0,0,280,9,17,1012.8,0,4
2025-04-18 04:00:00,8.2,6.7,90,0,0,270,8.6,15,1013.3,0,7
2025-04-18 05:00:00,8.1,6.9,92,0,0,220,6.8,12,1013.4,0,7
2025-04-18 06:00:00,8.3,6.1,86,0,0,250,7.2,13,1013.7,0,7
2025-04-18 07:00:00,7.9,5.9,87,0,0,300,10.4,21,1013.7,0,4
2025-04-18 08:00:00,7.9,5.4,84,0,0,300,10.8,21,1014.6,0,3
2025-04-18 09:00:00,7.8,5.8,87,0,0,300,9.4,21,1015.2,0,7
2025-04-18 10:00:00,8.1,5.7,85,0,0,300,8.6,17,1015.3,0,7
2025-04-18 11:00:00,8.4,5,79,0,0,320,9.4,17,1015.6,0,3
2025-04-18 12:00:00,8.9,5.1,77,0,0,300,10.1,21,1015.4,0,4
2025-04-18 13:00:00,9.1,5.3,77,0,0,300,11.2,22,1015.5,0,4
2025-04-18 14:00:00,9.5,5.5,76,0,0,310,9,17,1015,0,3
2025-04-18 15:00:00,9.9,5.3,73,0,0,300,5.8,14,1014.9,1,4
2025-04-18 16:00:00,9.8,5,72,0,0,280,7.6,19,1014.6,0,4
2025-04-18 17:00:00,9.9,5.3,73,0,0,300,11.5,20,1014.5,0,4
2025-04-18 18:00:00,9.9,4.7,70,0,0,300,9.4,16,1014.4,0,4
2025-04-18 19:00:00,9.7,5.5,75,0,0,320,7.6,12,1014.4,0,7
2025-04-18 20:00:00,9.4,5.6,77,0,0,320,4.7,10,1014.5,0,8
2025-04-18 21:00:00,9.1,6.9,86,0,0,360,2.9,6,1014.5,0,8
2025-04-18 22:00:00,8.8,6.6,86,0,0,110,3.2,6,1014.2,0,4
2025-04-18 23:00:00,8.7,6.8,88,0,0,150,3.6,6,1013.7,0,3
2025-04-19 00:00:00,8.3,6.8,90,0,0,120,4.3,8,1013.6,0,4
2025-04-19 01:00:00,8.2,6.8,91,0,0,100,2.9,5,1013.3,0,4
2025-04-19 02:00:00,8.1,6.7,91,0,0,100,3.2,6,1013.1,0,3
2025-04-19 03:00:00,7.8,6.6,92,0,0,110,3.2,6,1012.7,0,4
2025-04-19 04:00:00,7.7,6.5,92,0,0,100,2.9,5,1012.4,0,4
2025-04-19 05:00:00,7.1,6.2,94,0,0,150,2.2,6,1012,0,4
2025-04-19 06:00:00,5.8,5.2,96,0,0,120,2.5,6,1011.8,0,5
2025-04-19 07:00:00,5,4.7,98,0,0,70,4,7,1011.6,0,3
2025-04-19 08:00:00,7.4,5.2,86,0,0,30,2.5,6,1011.6,35,3
2025-04-19 09:00:00,10,5.4,73,0,0,60,3.2,8,1011.3,60,3
2025-04-19 10:00:00,11.3,4.7,64,0,0,50,2.9,8,1010.8,53,4
2025-04-19 11:00:00,12,4.5,60,0,0,60,5,13,1010.5,60,1
2025-04-19 12:00:00,13.4,6,61,0,0,190,6.1,17,1009.9,60,2
2025-04-19 13:00:00,15,6.8,58,0,0,140,6.5,15,1009.3,60,1
2025-04-19 14:00:00,15.8,6.5,54,0,0,160,5.8,16,1008.6,60,4
2025-04-19 15:00:00,16.7,5,46,0,0,130,4.7,12,1008,60,4
2025-04-19 16:00:00,17.1,5.4,46,0,0,50,4,10,1007.5,60,4
2025-04-19 17:00:00,17.7,6.5,48,0,0,130,4.3,13,1006.9,56,4
2025-04-19 18:00:00,18,6.5,47,0,0,90,4.7,12,1006.4,49,4
2025-04-19 19:00:00,17.9,6.7,48,0,0,0,2.9,8,1006,49,4
2025-04-19 20:00:00,16.4,7.6,56,0,0,340,4.3,12,1005.9,37,4
2025-04-19 21:00:00,12.9,8,72,0,0,350,4.7,11,1006.1,8,3
2025-04-19 22:00:00,11.5,7.2,75,0,0,350,5.4,8,1006.3,0,4
2025-04-19 23:00:00,9.9,7.3,84,0,0,360,5.4,8,1006.3,0,1
2025-04-20 00:00:00,8.1,6.1,87,0,0,360,3.6,8,1006.3,0,1
2025-04-20 01:00:00,8.7,6.1,84,0,0,350,5.8,11,1006.1,0,1
2025-04-20 02:00:00,8.7,6,83,0,0,330,6.1,13,1005.8,0,1
2025-04-20 03:00:00,6.6,5.1,90,0,0,320,4.3,7,1005.5,0,1
2025-04-20 04:00:00,7.7,6,89,0,0,330,5.8,11,1005,0,1
2025-04-20 05:00:00,6.8,5.4,91,0,0,330,6.1,12,1005.1,0,1
2025-04-20 06:00:00,6.3,5.3,93,0,0,340,6.1,10,1004.9,0,1
2025-04-20 07:00:00,5.5,4.8,95,0,0,320,4,8,1005.2,0,1
2025-04-20 08:00:00,8.1,6.6,90,0,0,340,5.4,10,1005.2,39,1
2025-04-20 09:00:00,10.4,7.1,80,0,0,310,5,9,1005.4,60,4
2025-04-20 10:00:00,12.1,7.6,74,0,0,260,5,18,1006,51,4
2025-04-20 11:00:00,15.2,9.1,67,0,0,210,9.7,18,1006.4,57,3
2025-04-20 12:00:00,17.1,8.5,57,0,0,200,7.9,17,1006.5,60,3
2025-04-20 13:00:00,19.5,9.9,54,0,0,250,7.2,21,1006.5,60,3
2025-04-20 14:00:00,18.2,8.5,53,0,0,260,20.2,33,1007.2,7,4
2025-04-20 15:00:00,18.4,6.6,46,0,0,250,19.1,35,1007.7,0,4
2025-04-20 16:00:00,18.4,3.8,38,0,0,230,20.9,44,1008.2,2,4
2025-04-20 17:00:00,16.6,4.6,45,0,0,230,28.4,47,1008.5,16,4
2025-04-20 18:00:00,16,4.4,46,0,0,230,26.3,41,1009.3,22,4
2025-04-20 19:00:00,11.8,8.6,81,1.1,0,230,18.4,39,1008.7,0,7
2025-04-20 20:00:00,11.2,8.6,84,0,0,100,6.5,18,1009,30,8
2025-04-20 21:00:00,9.7,8,89,0,0,200,7.9,20,1009.8,15,1
2025-04-20 22:00:00,8.8,7.6,92,0,0,150,6.5,12,1010,0,1
2025-04-20 23:00:00,7.9,7.1,95,0,0,150,4.3,9,1009.9,0,1
2025-04-21 00:00:00,5.8,5.5,98,0,0,100,2.5,5,1010.1,0,3
2025-04-21 01:00:00,4.3,4.3,100,0,0,60,1.8,5,1010.1,0,5
2025-04-21 02:00:00,4.4,4.3,99,0,0,50,1.8,4,1010.1,0,5
2025-04-21 03:00:00,3.7,3.6,99,0,0,200,1.8,5,1010.3,0,5
2025-04-21 04:00:00,3.6,3.3,98,0,0,170,3.2,6,1010.7,0,5
2025-04-21 05:00:00,3.5,3.2,98,0,0,80,2.9,8,1011.1,0,5
2025-04-21 06:00:00,3.3,2.9,97,0,0,60,3.2,8,1010.8,0,5
2025-04-21 07:00:00,4.2,3.9,98,0,0,130,2.2,6,1011.1,0,5
2025-04-21 08:00:00,6.2,5.9,98,0,0,100,2.9,8,1011.5,0,3
2025-04-21 09:00:00,9.1,7.9,92,0,0,240,3.6,9,1011.4,0,4
2025-04-21 10:00:00,12.3,8,75,0,0,210,8.3,17,1011.6,44,4
2025-04-21 11:00:00,14.1,7.4,64,0,0,200,7.9,17,1011.7,51,4
2025-04-21 12:00:00,14.3,8,66,0,0,190,9.4,16,1012.3,15,4
2025-04-21 13:00:00,15.4,7.9,61,0,0,200,11.9,22,1012.6,7,4
2025-04-21 14:00:00,15,6.8,58,0,0,200,16.6,30,1012.8,3,4
2025-04-21 15:00:00,13.9,7.2,64,0,0,200,20.5,35,1013.2,9,8
2025-04-21 16:00:00,13.4,9.6,78,0.5,0,210,10.4,26,1013.1,1,7
2025-04-21 17:00:00,13.5,9.2,75,0,0,170,10.1,19,1013.2,17,7
2025-04-21 18:00:00,13.7,9.1,74,0,0,160,14,26,1012.9,34,8
2025-04-21 19:00:00,13.5,8.1,70,0,0,180,13.7,26,1013.3,16,4
2025-04-21 20:00:00,12.6,9.8,83,0.3,0,200,13.7,23,1013.7,4,7
2025-04-21 21:00:00,11.3,9,86,0,0,180,10.1,16,1014.2,0,8
2025-04-21 22:00:00,10.7,8.6,87,0,0,170,7.9,13,1015.1,0,4
2025-04-21 23:00:00,10.2,8.6,90,0,0,160,7.6,12,1015.2,0,3
2025-04-22 00:00:00,10.1,8.9,92,0,0,170,9.4,14,1015.6,0,4
2025-04-22 01:00:00,10.2,9,92,0,0,170,9.7,16,1016.3,0,4
2025-04-22 02:00:00,10.1,8.9,92,0,0,170,9.7,17,1016.5,0,3
2025-04-22 03:00:00,10.4,8.8,90,0,0,190,8.3,13,1016.5,0,4
2025-04-22 04:00:00,10.1,8.7,91,0,0,170,7.6,14,1016.8,0,4
2025-04-22 05:00:00,10.2,8.8,91,0,0,170,8.6,14,1016.9,0,4
2025-04-22 06:00:00,9.9,8.5,91,0,0,170,7.9,12,1017.1,0,4
2025-04-22 07:00:00,10.2,8.8,91,0,0,170,8.6,14,1017.4,0,4
2025-04-22 08:00:00,10.7,9.3,91,0,0,180,8.6,14,1017.9,0,4
2025-04-22 09:00:00,11.7,9.3,85,0,0,180,7.6,13,1018.5,0,4
2025-04-22 10:00:00,12.8,9.4,80,0,0,170,7.6,14,1018.7,18,4
2025-04-22 11:00:00,13.8,9.2,74,0,0,190,7.6,15,1019.1,27,4
2025-04-22 12:00:00,15.2,9.8,70,0,0,160,8.3,18,1019,37,4
2025-04-22 13:00:00,16.5,9,61,0,0,180,9,18,1018.6,41,3
2025-04-22 14:00:00,16.6,8.6,59,0,0,190,10.4,25,1018.4,42,4
2025-04-22 15:00:00,18.3,8.3,52,0,0,170,9.7,21,1018,60,3
2025-04-22 16:00:00,18.6,7.7,49,0,0,210,5.8,17,1017.6,59,4
2025-04-22 17:00:00,17.3,8.2,55,0,0,280,6.8,31,1017.8,36,4
2025-04-22 18:00:00,16.6,9.5,63,0,0,340,13.3,29,1017.9,0,4
2025-04-22 19:00:00,16.7,9.6,63,0,0,10,7.9,14,1017.9,0,4
2025-04-22 20:00:00,15.7,9.4,66,0,0,50,5.8,11,1018.1,8,4
2025-04-22 21:00:00,14.1,8.9,71,0,0,40,5,8,1018.4,0,4
2025-04-22 22:00:00,10.7,8.5,86,0,0,40,3.2,7,1018.8,0,4
2025-04-22 23:00:00,8.4,7.2,92,0,0,40,1.1,4,1019,0,3
2025-04-23 00:00:00,7.4,6,91,0,0,60,1.8,4,1019.1,0,4
2025-04-23 01:00:00,7.5,7.2,98,0,0,310,1.8,4,1019.4,0,4
2025-04-23 02:00:00,7.1,6.7,97,0,0,70,1.8,5,1019.3,0,3
2025-04-23 03:00:00,5.8,5.4,97,0,0,70,3.2,8,1018.8,0,3
2025-04-23 04:00:00,5.8,5.4,97,0,0,50,1.4,4,1018.5,0,3
2025-04-23 05:00:00,6.4,6.3,99,0,0,180,1.4,4,1018,0,3
2025-04-23 06:00:00,6.9,6.3,96,0,0,120,2.5,5,1017.6,0,4
2025-04-23 07:00:00,7.8,7.4,97,0,0,100,2.5,5,1017,0,4
2025-04-23 08:00:00,9.6,8.7,94,0,0,280,4,12,1016.9,6,3
2025-04-23 09:00:00,11.8,9,83,0,0,260,4.7,9,1016.9,29,4
2025-04-23 10:00:00,14.1,8.9,71,0,0,140,4.7,14,1016.3,60,4
2025-04-23 11:00:00,15.6,8.8,64,0,0,170,11.5,20,1015.8,60,2
2025-04-23 12:00:00,17.5,9.6,60,0,0,170,9.4,20,1015.2,60,3
2025-04-23 13:00:00,19,8,49,0,0,200,9,20,1014.2,60,1
2025-04-23 14:00:00,18.5,8.7,53,0,0,200,9.4,21,1013.4,48,3
2025-04-23 15:00:00,19.2,11,59,0,0,240,9.7,22,1012.7,15,4
2025-04-23 16:00:00,18.3,10.4,60,0,0,320,13,22,1011.9,50,4
2025-04-23 17:00:00,16.5,9.7,64,0,0,320,15.5,26,1011.6,2,4
2025-04-23 18:00:00,12.1,9.8,86,3.7,0,290,16.9,30,1013.1,0,8
2025-04-23 19:00:00,12.3,11.5,95,4.5,0,270,11.5,28,1013.4,0,7
2025-04-23 20:00:00,12.1,10.3,89,0.3,0,240,5.8,16,1013.5,0,7
2025-04-23 21:00:00,11.8,11,95,1.4,0,250,4,9,1013.9,0,7
2025-04-23 22:00:00,10.8,8.4,85,0.2,0,310,8.3,17,1014.5,0,8
2025-04-23 23:00:00,10.3,8.4,88,0,0,290,6.8,16,1014.6,0,3
2025-04-24 00:00:00,10.1,9,93,0,0,150,2.9,6,1015,0,4
2025-04-24 01:00:00,10,8.6,91,0,0,200,3.6,9,1015.1,0,4
2025-04-24 02:00:00,9.5,8.4,93,0,0,210,6.5,11,1014.9,0,3
2025-04-24 03:00:00,9.3,8.4,94,0,0,210,6.1,13,1015.1,0,4
2025-04-24 04:00:00,8.9,8,94,0,0,200,6.8,10,1015.3,0,4
2025-04-24 05:00:00,8.6,7.7,94,0,0,200,5.8,10,1015.2,0,4
2025-04-24 06:00:00,8.8,7.7,93,0,0,210,8.3,14,1015.4,0,4
2025-04-24 07:00:00,8.8,7.4,91,0,0,220,5,10,1015.7,0,4
2025-04-24 08:00:00,9.3,7.4,88,0,0,190,6.1,10,1016.2,0,4
2025-04-24 09:00:00,9.8,7.7,87,0,0,190,9.4,17,1016.6,0,4
2025-04-24 10:00:00,10.5,7.7,83,0,0,200,11.5,19,1016.7,3,4
2025-04-24 11:00:00,11.8,7.5,75,0,0,210,10.8,21,1016.8,21,4
2025-04-24 12:00:00,12.7,7.8,72,0,0,200,10.8,19,1016.6,0,4
2025-04-24 13:00:00,13.1,7.5,69,0,0,310,7.6,18,1016.5,4,4
2025-04-24 14:00:00,14.2,8.8,70,0,0,330,5.8,18,1016.3,9,4
2025-04-24 15:00:00,14.2,7.7,65,0,0,320,5.4,14,1016.2,0,4
2025-04-24 16:00:00,14.2,8.2,67,0,0,310,3.2,9,1016.1,0,4
2025-04-24 17:00:00,14.7,8.2,65,0,0,20,3.2,10,1015.8,10,4
2025-04-24 18:00:00,12,7.9,76,0,0,320,11.9,28,1016.3,0,7
2025-04-24 19:00:00,11.8,9.9,88,0,0,290,6.1,18,1016.4,0,7
2025-04-24 20:00:00,11,9.4,90,0,0,140,4,10,1016.5,0,7
2025-04-24 21:00:00,10.7,9.5,92,0,0,160,6.1,12,1017,0,7
2025-04-24 22:00:00,10.7,9.8,94,0,0,170,6.5,12,1017.2,0,8
2025-04-24 23:00:00,10.6,9.5,93,0,0,170,5.4,12,1017.2,0,3
2025-04-25 00:00:00,10.5,9.7,95,0,0,170,4.7,8,1017.1,0,4
2025-04-25 01:00:00,10.7,9.8,94,0,0,160,5,10,1017.4,0,4
2025-04-25 02:00:00,10.5,9.9,96,0,0,170,5.4,11,1017.3,0,3
2025-04-25 03:00:00,10.1,9.5,96,0,0,170,5.8,10,1017.1,0,4
2025-04-25 04:00:00,10,9.2,95,0,0,170,4.7,9,1017.1,0,4
2025-04-25 05:00:00,9.9,9.3,96,0.1,0,170,4.3,8,1017,0,8
2025-04-25 06:00:00,10,9.4,96,0,0,140,2.5,5,1017.1,0,7
2025-04-25 07:00:00,10.3,9.5,95,0,0,30,2.2,5,1017.6,0,8
2025-04-25 08:00:00,10.6,9.8,95,0,0,40,4,7,1018.1,0,8
2025-04-25 09:00:00,11,9.7,92,0,0,340,5,11,1018.4,0,7
2025-04-25 10:00:00,12.2,10.1,87,0,0,350,9,16,1018.6,0,8
2025-04-25 11:00:00,12.1,10,87,0,0,340,10.4,19,1018.9,1,7
2025-04-25 12:00:00,13.5,9.4,76,0,0,360,13.3,24,1019,25,7
2025-04-25 13:00:00,12.7,9.5,81,0,0,360,14.8,30,1019.2,0,8
2025-04-25 14:00:00,13.2,8.5,73,0,0,10,18,31,1019.2,0,3
2025-04-25 15:00:00,13.6,8.9,73,0,0,20,15.5,28,1019.1,0,4
2025-04-25 16:00:00,14.4,8.6,68,0,0,20,12.6,24,1019.1,6,4
2025-04-25 17:00:00,14.2,8.2,67,0,0,20,13.7,25,1019.3,0,4
2025-04-25 18:00:00,13.9,8.5,70,0,0,20,13.7,26,1019.7,0,4
2025-04-25 19:00:00,13.4,8.9,74,0,0,50,9.4,21,1019.7,0,7
2025-04-25 20:00:00,13,9.1,77,0,0,60,6.8,16,1019.7,0,8
2025-04-25 21:00:00,12.7,8.6,76,0,0,60,6.1,12,1020,9,4
2025-04-25 22:00:00,12.7,8.4,75,0,0,80,7.6,17,1020.7,0,4
2025-04-25 23:00:00,12.1,7.6,74,0,,70,10.1,20,1020.9,0,4
2025-04-26 00:00:00,11.8,7.7,76,0,,100,6.5,16,1020.8,0,4
2025-04-26 01:00:00,11.2,8.4,83,0,,180,2.9,6,1021.1,0,4
2025-04-26 02:00:00,11.6,7.5,76,0,,20,4,10,1021,0,4
2025-04-26 03:00:00,10.8,7.3,79,0,,30,4,8,1020.9,0,4
2025-04-26 04:00:00,10.8,6.9,77,0,,40,6.5,11,1020.6,0,4
2025-04-26 05:00:00,10.1,6.8,80,0,,40,7.6,13,1020.5,0,4
2025-04-26 06:00:00,9.1,6.2,82,0,,40,8.6,16,1020.3,0,3
2025-04-26 07:00:00,8.9,6.2,83,0,,30,9,16,1020.5,0,4
2025-04-26 08:00:00,10.4,6.5,77,0,,30,6.1,13,1020.6,45,2
2025-04-26 09:00:00,12.1,7.2,72,0,,30,6.8,15,1020.5,60,2
2025-04-26 10:00:00,12.1,7,71,0,,30,9.4,17,1020.6,13,4
2025-04-26 11:00:00,14.3,7.6,64,0,,40,10.4,19,1020.6,16,4
2025-04-26 12:00:00,15.2,7.2,59,0,,70,13.7,25,1020.3,60,4
2025-04-26 13:00:00,16.7,9.6,63,0,,60,11.5,25,1019.9,25,4
2025-04-26 14:00:00,16,8,59,0,,40,10.1,21,1019.8,12,4
2025-04-26 15:00:00,17.2,8.9,58,0,,70,7.2,21,1019.8,4,4
2025-04-26 16:00:00,17,8.7,58,0,,70,12.6,27,1019.7,2,3
2025-04-26 17:00:00,17.2,8.3,56,0,,80,13.7,27,1019.6,0,8
2025-04-26 18:00:00,17.1,8.2,56,0,,70,11.9,26,1019.3,0,4
2025-04-26 19:00:00,16.8,7.2,53,0,,50,10.4,27,1019.3,0,4
2025-04-26 20:00:00,16.5,7.4,55,0,,40,6.8,16,1019.4,0,3
2025-04-26 21:00:00,15.6,7.4,58,0,,30,6.1,11,1019.9,0,4
2025-04-26 22:00:00,12.8,8.7,76,0,,10,4.7,11,1020.4,0,4
2025-04-26 23:00:00,12.9,7.6,70,0,,40,3.2,9,1020.6,0,4
2025-04-27 00:00:00,12.4,7.5,72,0,,50,7.2,12,1020.8,0,4
2025-04-27 01:00:00,13.3,6.6,64,0,,30,10.1,18,1020.9,0,4
2025-04-27 02:00:00,12.5,6.3,66,0,,30,10.1,18,1021.1,0,4
2025-04-27 03:00:00,11.3,5.6,68,0,,30,9.7,19,1021.3,0,3
2025-04-27 04:00:00,11.3,5.2,66,0,,40,9.7,21,1021.4,0,3
2025-04-27 05:00:00,9.2,4.8,74,0,,60,10.4,20,1021.6,0,1
2025-04-27 06:00:00,11,4,62,0,,350,9.4,16,1021.9,0,1
2025-04-27 07:00:00,10.1,4,66,0,,30,9.7,21,1022.4,8,1
2025-04-27 08:00:00,11.7,5.1,64,0,,10,9.7,16,1023,55,4
2025-04-27 09:00:00,13.3,4.4,55,0,0,20,10.1,18,1023.4,60,4
2025-04-27 10:00:00,14.9,5.1,52,0,0,20,8.3,15,1023.5,60,4
2025-04-27 11:00:00,15.9,5.5,50,0,0,20,7.9,17,1023.7,60,4
2025-04-27 12:00:00,17.1,6.9,51,0,0,30,9.4,20,1023.6,60,4
2025-04-27 13:00:00,18.7,5.5,42,0,0,40,11.2,24,1023.5,60,4
2025-04-27 14:00:00,18.9,3.5,36,0,0,30,11.5,24,1023.4,60,4
2025-04-27 15:00:00,19.1,3.3,35,0,0,30,12.6,24,1023.4,60,4
2025-04-27 16:00:00,19.8,4.3,36,0,0,30,11.9,23,1023.1,60,4
2025-04-27 17:00:00,20,3.7,34,0,0,40,10.4,23,1022.8,60,4
2025-04-27 18:00:00,20.4,4,34,0,0,40,8.6,21,1022.8,60,4
2025-04-27 19:00:00,20.4,3.1,32,0,0,40,8.3,16,1022.8,60,4
2025-04-27 20:00:00,19.8,3.9,35,0,0,20,6.8,16,1023,60,4
2025-04-27 21:00:00,15.5,4.8,49,0,0,120,5.8,11,1023.8,28,4
2025-04-27 22:00:00,12.2,5.1,62,0,0,100,3.2,7,1024.6,0,4
2025-04-27 23:00:00,8.4,5.3,81,0,0,20,2.5,5,1024.9,0,3
2025-04-28 00:00:00,7.7,6,89,0,0,310,2.2,4,1025.1,0,4
2025-04-28 01:00:00,7.1,6.2,94,0,0,330,2.2,4,1025.3,0,1
2025-04-28 02:00:00,6,4.5,90,0,0,10,2.9,6,1025.3,0,1
2025-04-28 03:00:00,4.9,3.7,92,0,0,340,2.9,5,1025.4,0,4
2025-04-28 04:00:00,4.7,3.4,91,0,0,330,4.3,8,1025.3,0,1
2025-04-28 05:00:00,4.9,3.4,90,0,0,340,5,8,1025.5,0,3
2025-04-28 06:00:00,4.4,3.2,92,0,0,350,4.3,9,1025.7,0,1
2025-04-28 07:00:00,4.8,3.5,91,0,0,340,3.6,6,1026,9,1
2025-04-28 08:00:00,9.7,5.5,75,0,0,30,2.5,5,1026.2,58,1
2025-04-28 09:00:00,11.7,5.6,66,0,0,300,1.8,5,1026.4,60,1
2025-04-28 10:00:00,14.1,5.5,56,0,0,280,2.2,6,1026.3,60,1
2025-04-28 11:00:00,16.4,5.9,50,0,0,200,2.9,9,1026.1,60,1
2025-04-28 12:00:00,19.1,7.5,47,0,0,330,5,15,1025.9,60,1
2025-04-28 13:00:00,20.6,6.5,40,0,0,350,7.9,22,1025.1,60,1
2025-04-28 14:00:00,21.4,7.2,40,0,0,320,8.6,23,1024.7,60,1
2025-04-28 15:00:00,22.4,5.8,34,0,0,30,10.8,26,1024.4,60,1
2025-04-28 16:00:00,22.3,4.8,32,0,0,10,9,25,1024.1,60,1
2025-04-28 17:00:00,22.1,2.2,27,0,0,350,12.2,25,1023.8,60,1
2025-04-28 18:00:00,22.2,1.2,25,0,0,360,13.7,27,1023.7,60,1
2025-04-28 19:00:00,22.1,0.6,24,0,0,30,11.9,21,1023.4,60,1
2025-04-28 20:00:00,20.8,-0.5,24,0,0,10,13,22,1023.5,60,1
2025-04-28 21:00:00,16.6,0.3,33,0,0,350,8.6,18,1024,30,1
2025-04-28 22:00:00,10.9,4.8,66,0,0,10,2.5,8,1024.9,0,3
2025-04-28 23:00:00,10.1,4.3,67,0,0,60,3.6,5,1025.3,0,3
2025-04-29 00:00:00,8.6,4.4,75,0,0,60,3.2,5,1025.2,0,1
2025-04-29 01:00:00,7,4.5,84,0,0,10,3.2,5,1025.2,0,1
2025-04-29 02:00:00,8.9,4.1,72,0,0,360,5,12,1025.2,0,3
2025-04-29 03:00:00,6.7,3.1,78,0,0,330,4,8,1025.1,0,1
2025-04-29 04:00:00,5.4,3.1,85,0,0,300,4.3,8,1025.1,0,1
2025-04-29 05:00:00,5.9,3.4,84,0,0,320,4,9,1025.1,0,1
2025-04-29 06:00:00,4,2.5,90,0,0,70,1.8,5,1025.3,0,1
2025-04-29 07:00:00,5.4,3.9,90,0,0,300,1.8,4,1025.7,10,1
2025-04-29 08:00:00,10.3,5.5,72,0,0,360,3.2,9,1026,60,1
2025-04-29 09:00:00,12.9,6.5,65,0,0,20,2.9,8,1026.1,60,1
2025-04-29 10:00:00,16.2,7.7,57,0,0,160,2.5,7,1025.9,60,1
2025-04-29 11:00:00,19.1,7.2,46,0,0,350,6.1,14,1025.5,60,1
2025-04-29 12:00:00,21.3,6.8,39,0,0,10,8.3,19,1025.1,60,1
2025-04-29 13:00:00,22.8,6.5,35,0,0,10,10.8,24,1024.4,60,1
2025-04-29 14:00:00,23.4,4.3,29,0,0,10,9.4,22,1024,60,1
2025-04-29 15:00:00,24.1,6.4,32,0,0,50,6.8,22,1023.4,60,1
2025-04-29 16:00:00,24.7,7.3,33,0,0,330,8.6,19,1022.9,60,2
2025-04-29 17:00:00,25.3,7.9,33,0,0,340,7.9,27,1022.2,60,2
2025-04-29 18:00:00,24.6,7.2,33,0,0,350,9.7,20,1021.8,60,3
2025-04-29 19:00:00,23.9,6.6,33,0,0,350,13,22,1021.5,60,3
2025-04-29 20:00:00,22.7,6.4,35,0,0,350,13.3,23,1021.5,60,1
2025-04-29 21:00:00,20.5,7.1,42,0,0,10,9.7,18,1022,30,4
